"dataset","nrow","distribution","n_sims","q10","q25","q50","q75","q90"
"anzg_glyphosate_fresh",7,"lgumbel",500,0.106720151903582,0.176033498899713,0.296931223416586,0.438009750798733,0.582602173749575
"anzg_glyphosate_fresh",7,"llogis",500,0.145519520946245,0.159709109805572,0.180900307491948,0.209011801116303,0.237862682259116
"anzg_glyphosate_fresh",7,"lnorm",500,0.146343520630869,0.195741530552718,0.229167148978402,0.244270602130968,0.256350516182964
"anzg_glyphosate_fresh",7,"lnorm_lnorm",500,6.22977865694509e-15,9.86359378649704e-15,2.3483800799234e-14,9.33791778450375e-14,5.28484641445558e-13
"anzg_glyphosate_fresh",7,"weibull",500,0.0435985711083296,0.0768941478944279,0.139682719642138,0.202499029877765,0.262071674897005
"anzg_glyphosate_fresh",8,"gamma",500,0.00793708504891154,0.0303541402367104,0.100335691702503,0.18379847126207,0.260098408162338
"anzg_glyphosate_fresh",8,"lgumbel",500,0.0938063267828052,0.18652051313469,0.315864607626597,0.491058794365803,0.636730742968666
"anzg_glyphosate_fresh",8,"llogis",500,0.138433917588192,0.155260581039911,0.18115997149581,0.210069930508753,0.247510369100557
"anzg_glyphosate_fresh",8,"lnorm",500,0.134885605231694,0.19082699721978,0.23013570873078,0.253192245981389,0.26665849645806
"anzg_glyphosate_fresh",8,"lnorm_lnorm",500,1.64989664969785e-08,2.59945030358662e-08,6.35811866462805e-08,2.28725789412978e-07,2.00421010663122e-06
"anzg_glyphosate_fresh",8,"weibull",500,0.0295248320224204,0.0572047979830348,0.127731882324055,0.190903846771199,0.261017116543945
"anzg_glyphosate_fresh",10,"gamma",500,0.00141414860530184,0.0128504029232725,0.0604413585816615,0.155975941879016,0.264833451121957
"anzg_glyphosate_fresh",10,"lgumbel",500,0.0935131736227202,0.183206418565493,0.361500694429458,0.562276949236515,0.700821670127019
"anzg_glyphosate_fresh",10,"llogis",500,0.128601445128192,0.148283676452647,0.180093346237355,0.216846753177836,0.261793704570549
"anzg_glyphosate_fresh",10,"lnorm",500,0.112190497829416,0.172733410070096,0.235320148664097,0.267495719973759,0.285794646589465
"anzg_glyphosate_fresh",10,"lnorm_lnorm",500,2.60253396181124e-05,4.26313797568531e-05,9.01627085759744e-05,0.000307447477036749,0.0016038914032558
"anzg_glyphosate_fresh",10,"weibull",500,0.0131998571313927,0.0368751309355677,0.0902433516376681,0.171481287715818,0.268796759209411
"anzg_glyphosate_fresh",16,"gamma",500,8.7415187892577e-06,0.000184441340999801,0.00587200628214848,0.0536543270399114,0.150002724898294
"anzg_glyphosate_fresh",16,"lgumbel",500,0.103996135664087,0.248525087449763,0.504833457263508,0.706888556291441,0.814969129258561
"anzg_glyphosate_fresh",16,"llogis",500,0.0820842965918207,0.118798120160777,0.165263490503242,0.223313226838694,0.287203579340337
"anzg_glyphosate_fresh",16,"lnorm",500,0.0452031590367411,0.104113001613505,0.209147461326131,0.302018701228951,0.338740194548753
"anzg_glyphosate_fresh",16,"lnorm_lnorm",500,0.00218758716114487,0.00317438385158705,0.00755323444726747,0.0214134441235872,0.0659516875004774
"anzg_glyphosate_fresh",16,"weibull",500,0.000609813007232282,0.00367289370943645,0.0228568685283117,0.0980864497837612,0.182728543742606
"anzg_glyphosate_fresh",26,"gamma",500,1.86659227079107e-10,6.85564337529846e-08,5.38020058195179e-05,0.00308922617943418,0.0313011015937563
"anzg_glyphosate_fresh",26,"lgumbel",500,0.104681413467245,0.31430522521936,0.611011266955122,0.804321121505682,0.891532796824972
"anzg_glyphosate_fresh",26,"llogis",500,0.0378074822807203,0.0681738216677223,0.128494102236424,0.202106939839381,0.31522945167438
"anzg_glyphosate_fresh",26,"lnorm",500,0.00684734922382128,0.0314025312235574,0.133529011156377,0.291167497277248,0.389296588725305
"anzg_glyphosate_fresh",26,"lnorm_lnorm",500,0.00949523430463197,0.014240351765095,0.028883367566673,0.0871090793332418,0.223778063331204
"anzg_glyphosate_fresh",26,"weibull",500,3.22432403619525e-06,6.42698713711607e-05,0.00168132328307536,0.0170221418725618,0.0702263193722134
"anzg_iron_fresh",5,"gamma",500,5.46263387282586e-16,3.41287218227481e-15,1.90711982486228e-14,5.04287727083514e-14,8.0488843970304e-14
"anzg_iron_fresh",5,"lgumbel",500,7.58221694943857e-16,4.39154897681449e-15,1.95011152071487e-14,5.5807386224022e-14,8.07997653851608e-14
"anzg_iron_fresh",5,"llogis",500,5.6913041577269e-16,3.62853363372386e-15,1.84485119814918e-14,4.88411042411994e-14,7.58617916765096e-14
"anzg_iron_fresh",5,"lnorm",500,7.21695292898751e-16,4.59007472412662e-15,2.18846514308391e-14,5.7274425250665e-14,8.5047410631872e-14
"anzg_iron_fresh",5,"lnorm_lnorm",500,0.999999999999631,0.999999999999732,0.999999999999889,0.999999999999978,0.999999999999997
"anzg_iron_fresh",5,"weibull",500,5.68508357427511e-16,4.02228316080969e-15,2.13626986232064e-14,5.20515564696757e-14,8.11942221081064e-14
"anzg_iron_fresh",6,"gamma",500,0.0590929726306729,0.110148016716516,0.183413585325301,0.248429308705861,0.295117422291167
"anzg_iron_fresh",6,"lgumbel",500,0.0732506440790456,0.124884551499184,0.209088321517142,0.334475754320703,0.449474905989417
"anzg_iron_fresh",6,"llogis",500,0.139709824224696,0.156619439479384,0.174647013571313,0.197311353904302,0.222296160581691
"anzg_iron_fresh",6,"lnorm",500,0.157494199455397,0.193119744876869,0.219025855989719,0.234384393984976,0.246494629706246
"anzg_iron_fresh",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_iron_fresh",6,"weibull",500,0.0813063291902293,0.127279627298804,0.19095578241089,0.254175855993201,0.305949111645046
"anzg_iron_fresh",7,"gamma",500,0.0455687855585993,0.0990236998834132,0.180763950623301,0.256626569366763,0.302308516532129
"anzg_iron_fresh",7,"lgumbel",500,0.0601780337735099,0.107982790654048,0.206437833118035,0.33024678784294,0.472465499546108
"anzg_iron_fresh",7,"llogis",500,0.135465572543849,0.152534962142566,0.175671336226401,0.199432625430405,0.230212807674864
"anzg_iron_fresh",7,"lnorm",500,0.151491949974178,0.192300489550037,0.226683680484508,0.244111099912094,0.257061564813112
"anzg_iron_fresh",7,"lnorm_lnorm",500,5.98255151323101e-15,8.4609092962766e-15,2.23556859825995e-14,8.97481715645814e-14,3.79928676338217e-13
"anzg_iron_fresh",7,"weibull",500,0.0722048604186196,0.11915308512814,0.184152167767016,0.261223001318756,0.313944683967289
"anzg_iron_fresh",8,"gamma",500,0.0340507222915609,0.0771902854372634,0.15955832772603,0.248246245036089,0.310382659134129
"anzg_iron_fresh",8,"lgumbel",500,0.0501590121877459,0.10831342547374,0.203255203851189,0.358483042319071,0.492765044847994
"anzg_iron_fresh",8,"llogis",500,0.131534915123976,0.153793078529673,0.178033306442714,0.205097832077659,0.244911151359021
"anzg_iron_fresh",8,"lnorm",500,0.152883930144094,0.193350567174992,0.230580457748454,0.252563223213911,0.266423471949148
"anzg_iron_fresh",8,"lnorm_lnorm",500,1.59224703089146e-08,2.34097179499606e-08,5.59897660314875e-08,2.22084222450368e-07,1.41300919538489e-06
"anzg_iron_fresh",8,"weibull",500,0.0582091287362241,0.10256563789624,0.176147576757415,0.255915595952138,0.312625653620674
"anzg_iron_fresh",10,"gamma",500,0.0188101535262222,0.0590156397576651,0.152752556515048,0.240115056930928,0.320982643726315
"anzg_iron_fresh",10,"lgumbel",500,0.0388429710893992,0.0873685291039293,0.191505015373705,0.358579088674605,0.500649586154699
"anzg_iron_fresh",10,"llogis",500,0.123549504230037,0.150556318997918,0.179731470726865,0.22155125956792,0.261473017272708
"anzg_iron_fresh",10,"lnorm",500,0.136564496572425,0.202334149459288,0.247417644182801,0.27228670443182,0.289752023625463
"anzg_iron_fresh",10,"lnorm_lnorm",500,2.27519821085414e-05,3.1465733523068e-05,7.8550065027517e-05,0.00028566836578248,0.00151443178517231
"anzg_iron_fresh",10,"weibull",500,0.0444284931946714,0.092141747892634,0.169995339278665,0.251288245259777,0.329298787814617
"anzg_iron_fresh",16,"gamma",500,0.00264423286140103,0.0208777032457002,0.0899748442165948,0.212482244101019,0.326843555255042
"anzg_iron_fresh",16,"lgumbel",500,0.0145453051738549,0.0513764934804158,0.154227289147989,0.331477896681811,0.546135548905595
"anzg_iron_fresh",16,"llogis",500,0.0956335275299462,0.140152439624841,0.187711337749572,0.254343833659707,0.33212444903596
"anzg_iron_fresh",16,"lnorm",500,0.115607974649121,0.193420154804817,0.270480795835911,0.322626614298793,0.354593095958929
"anzg_iron_fresh",16,"lnorm_lnorm",500,0.00157050211498694,0.00242012171023934,0.00483927910891391,0.0138499444367979,0.0654769254195445
"anzg_iron_fresh",16,"weibull",500,0.0115997248435092,0.0462949866550157,0.136676614236391,0.244234510383581,0.331736333106441
"anzg_iron_fresh",26,"gamma",500,0.00013794705262603,0.00345294031891756,0.0265263340316827,0.114928738919083,0.247405505812964
"anzg_iron_fresh",26,"lgumbel",500,0.00459345258550045,0.0302490421061711,0.106006789398492,0.270865487118713,0.496497193890371
"anzg_iron_fresh",26,"llogis",500,0.0830707215638971,0.140544222004107,0.201285454118878,0.297686761984627,0.424209529791047
"anzg_iron_fresh",26,"lnorm",500,0.116175141224757,0.217196046568206,0.337198997822288,0.413753569470699,0.447006239415837
"anzg_iron_fresh",26,"lnorm_lnorm",500,0.00737446970499587,0.0120868689927153,0.0220708711656115,0.0619819027484028,0.219083655194178
"anzg_iron_fresh",26,"weibull",500,0.00271695078644649,0.0183444613208085,0.0712946623886846,0.192063013433972,0.315096982893117
"anzg_iron_marine",5,"gamma",500,6.90709175040821e-17,6.30005120133172e-16,1.09828207893825e-14,0.00482827374461548,0.0557686312963022
"anzg_iron_marine",5,"lgumbel",500,2.45765157449838e-16,1.91617366122823e-15,2.02681446880185e-14,0.00792728933149118,0.627941538992179
"anzg_iron_marine",5,"llogis",500,1.14571047462888e-16,1.03940420010143e-15,1.34912795209916e-14,0.0298524574646589,0.162004315883387
"anzg_iron_marine",5,"lnorm",500,1.39591045140896e-16,1.11559838002885e-15,1.32450839933365e-14,0.0239110022672102,0.131746232811954
"anzg_iron_marine",5,"lnorm_lnorm",500,0,0.749999999982035,0.999999999999922,0.999999999999994,0.999999999999999
"anzg_iron_marine",5,"weibull",500,7.66916796840286e-17,6.18676893755679e-16,1.00560768523269e-14,0.0098890507916288,0.0455311066749425
"anzg_iron_marine",6,"gamma",500,0.0129487685789326,0.0293834088554379,0.0846534337373939,0.165450922733447,0.219262676947826
"anzg_iron_marine",6,"lgumbel",500,0.164071934043901,0.286014613842588,0.469546846451896,0.662252033043503,0.754484118247027
"anzg_iron_marine",6,"llogis",500,0.133357283824046,0.14691173746883,0.158197138620994,0.170084283781026,0.188989607775487
"anzg_iron_marine",6,"lnorm",500,0.0765582301809903,0.116632097212493,0.189780331406365,0.217297602769337,0.227777115746855
"anzg_iron_marine",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_iron_marine",6,"weibull",500,0.0167183424281439,0.0296266414477414,0.0869409616531628,0.14627575193156,0.217599776833376
"anzg_iron_marine",7,"gamma",500,0.00474364747094467,0.0154623000019061,0.0524581693399088,0.128396355300765,0.203239533060842
"anzg_iron_marine",7,"lgumbel",500,0.191892943905855,0.356162228474857,0.58338100064406,0.721930440545771,0.826925704965083
"anzg_iron_marine",7,"llogis",500,0.111402262895285,0.13200353206575,0.145826743678831,0.163030398283233,0.188710248748492
"anzg_iron_marine",7,"lnorm",500,0.0453432685869631,0.0912163394716134,0.157071190837781,0.21807928081985,0.23056321762523
"anzg_iron_marine",7,"lnorm_lnorm",500,0,2.9442739715659e-14,4.05312380462524e-13,5.72814684505833e-12,5.24202001565736e-11
"anzg_iron_marine",7,"weibull",500,0.00625951270081227,0.0164177636575476,0.0519240076084106,0.120326033182313,0.19314719900036
"anzg_iron_marine",8,"gamma",500,0.00158475306499269,0.00795434045631985,0.02767899017936,0.0847931276170217,0.174399176535171
"anzg_iron_marine",8,"lgumbel",500,0.208924723668507,0.449003512244957,0.664409313975832,0.783175042252111,0.873870124052293
"anzg_iron_marine",8,"llogis",500,0.0939262569120963,0.111642669988935,0.134488063241569,0.153244540169176,0.190519597907889
"anzg_iron_marine",8,"lnorm",500,0.0249114133072647,0.0658165885037151,0.127734898153019,0.205000036774143,0.233998701398573
"anzg_iron_marine",8,"lnorm_lnorm",500,0,1.64301632794377e-07,2.70278867356901e-06,3.85402773509527e-05,0.00032523436959141
"anzg_iron_marine",8,"weibull",500,0.00209599525744115,0.00823767375609006,0.029957811132026,0.0854090266526723,0.168335852346901
"anzg_iron_marine",10,"gamma",500,7.72557799826612e-05,0.000674121030323131,0.00514376858277492,0.0241621134293237,0.0862194311765162
"anzg_iron_marine",10,"lgumbel",500,0.0604845266283045,0.291765344135646,0.63091407076086,0.817378550517678,0.892950188150607
"anzg_iron_marine",10,"llogis",500,0.0110475715139423,0.0529410081826909,0.0854771908266463,0.120903477558237,0.168875470681743
"anzg_iron_marine",10,"lnorm",500,0.00419010227046285,0.0146943359173711,0.0576064370638037,0.136937232974981,0.215903122777927
"anzg_iron_marine",10,"lnorm_lnorm",500,0.000130444477849626,0.00175911461234971,0.0241852997664736,0.271131698649495,0.867259297644208
"anzg_iron_marine",10,"weibull",500,0.000155122049937375,0.00105989101844693,0.00652374308857962,0.031284631289298,0.087506967444373
"anzg_iron_marine",16,"gamma",500,4.22502740866965e-10,1.90388841739516e-08,1.38629518365233e-06,6.86172129000347e-05,0.001284712066977
"anzg_iron_marine",16,"lgumbel",500,1.35832185302471e-05,0.000220098690118539,0.00629494835872325,0.092035224448311,0.388746998610184
"anzg_iron_marine",16,"llogis",500,5.8199902874286e-07,9.09792659975696e-06,0.000387665914926371,0.00619953769094109,0.0328749800410833
"anzg_iron_marine",16,"lnorm",500,1.64238058669398e-07,3.98065151891442e-06,0.000122623238797947,0.00261511075863624,0.0245081721426865
"anzg_iron_marine",16,"lnorm_lnorm",500,0.392301473448651,0.877526506687019,0.990860506229505,0.999723794880564,0.999980621779058
"anzg_iron_marine",16,"weibull",500,2.2144715947084e-09,9.25524145568398e-08,2.49438566400371e-06,0.000129918024249,0.00130735078066423
"anzg_iron_marine",26,"gamma",500,4.00789926331336e-17,7.31274289006192e-15,3.35624961672274e-12,6.12070835198022e-10,2.79424330869338e-08
"anzg_iron_marine",26,"lgumbel",500,4.64193992838089e-09,8.98499385916834e-08,5.71775298884552e-06,0.000193771378522022,0.0033016675126198
"anzg_iron_marine",26,"llogis",500,1.91481341758604e-11,8.24014325175063e-10,6.02114049819476e-08,1.96650849803841e-06,5.30229313181258e-05
"anzg_iron_marine",26,"lnorm",500,2.78443625511347e-12,1.56235100547697e-10,1.22858339843349e-08,4.82186240339294e-07,1.65056019462846e-05
"anzg_iron_marine",26,"lnorm_lnorm",500,0.996473516538324,0.99977508273834,0.99999313755783,0.99999987540717,0.999999995069612
"anzg_iron_marine",26,"weibull",500,1.03587957117505e-15,1.51636220323562e-13,1.59609160404716e-11,1.75586988285554e-09,6.56476875304858e-08
"anzg_mancozeb_fresh",5,"gamma",500,7.74341527772693e-16,3.6332763844283e-15,1.95691423285624e-14,5.73774341845111e-14,8.05120089461227e-14
"anzg_mancozeb_fresh",5,"lgumbel",500,7.41158506460346e-16,4.59719992673711e-15,2.0923569478047e-14,5.1210902612555e-14,7.97512272176345e-14
"anzg_mancozeb_fresh",5,"llogis",500,6.81157379392151e-16,4.4370574761369e-15,2.02305941732139e-14,5.11458861519889e-14,7.57177209847525e-14
"anzg_mancozeb_fresh",5,"lnorm",500,8.71000909683919e-16,5.16278330219714e-15,2.3830999065793e-14,5.90480318621942e-14,8.47863561563263e-14
"anzg_mancozeb_fresh",5,"lnorm_lnorm",500,0.999999999999642,0.999999999999727,0.999999999999879,0.999999999999971,0.999999999999996
"anzg_mancozeb_fresh",5,"weibull",500,8.63520314535581e-16,4.81727986005337e-15,2.15300324010157e-14,6.05626852596872e-14,8.14152615851278e-14
"anzg_mancozeb_fresh",6,"gamma",500,0.0504113394653945,0.0928172993730748,0.179514694025131,0.276209570227541,0.351204935557727
"anzg_mancozeb_fresh",6,"lgumbel",500,0.0532213874704646,0.106826968276853,0.195558802119574,0.316527440432904,0.439934926008377
"anzg_mancozeb_fresh",6,"llogis",500,0.128425413914976,0.149526565324268,0.175865192547331,0.20098161708402,0.224247893710341
"anzg_mancozeb_fresh",6,"lnorm",500,0.139476337899215,0.182128911906302,0.218052945342286,0.240804722747982,0.253436183247321
"anzg_mancozeb_fresh",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_mancozeb_fresh",6,"weibull",500,0.0892636738187432,0.134131023861873,0.201854116390828,0.262626153321662,0.308373003818365
"anzg_mancozeb_fresh",7,"gamma",500,0.0385448859293565,0.0828332395292726,0.161361423709536,0.281253541204717,0.358256929890271
"anzg_mancozeb_fresh",7,"lgumbel",500,0.0450160512258404,0.0945366785491941,0.199053898122162,0.323206180209053,0.43827574854602
"anzg_mancozeb_fresh",7,"llogis",500,0.12493654222969,0.150926492208724,0.176363283473099,0.207606197906847,0.239222968337415
"anzg_mancozeb_fresh",7,"lnorm",500,0.132612524401369,0.187205033286593,0.23044301575731,0.250374941261447,0.264279985071351
"anzg_mancozeb_fresh",7,"lnorm_lnorm",500,6.46677605005462e-15,8.85131544428935e-15,1.85814166098678e-14,5.9094862854152e-14,2.65323177519948e-13
"anzg_mancozeb_fresh",7,"weibull",500,0.0838474935593974,0.128706723932049,0.195526306700176,0.268841912606309,0.312734739510237
"anzg_mancozeb_fresh",8,"gamma",500,0.0337125294538482,0.0695444549008319,0.147904809659154,0.262537197916539,0.362392021966903
"anzg_mancozeb_fresh",8,"lgumbel",500,0.0374542843631942,0.0908991430761557,0.193088789916595,0.323785567751628,0.451045565868142
"anzg_mancozeb_fresh",8,"llogis",500,0.123322673102758,0.151058484643869,0.178180539466689,0.210626326295144,0.250134128854364
"anzg_mancozeb_fresh",8,"lnorm",500,0.133394544978605,0.195389656217747,0.235762080558305,0.260546184729031,0.27688954946041
"anzg_mancozeb_fresh",8,"lnorm_lnorm",500,1.64081087885238e-08,2.19043435033637e-08,5.133883360593e-08,1.97374590882989e-07,7.9757177903537e-07
"anzg_mancozeb_fresh",8,"weibull",500,0.0782084292375773,0.127417156730256,0.200827279636956,0.2672643229073,0.315181746478676
"anzg_mancozeb_fresh",10,"gamma",500,0.0137183786727561,0.0502368199244057,0.129947551096807,0.25544013364581,0.366083452257608
"anzg_mancozeb_fresh",10,"lgumbel",500,0.0305845921000933,0.0757578175923319,0.169708456860708,0.313784339687414,0.487764905644899
"anzg_mancozeb_fresh",10,"llogis",500,0.108147757030779,0.143945651117377,0.179128184657822,0.224369628595192,0.281366238285721
"anzg_mancozeb_fresh",10,"lnorm",500,0.124438180739776,0.192696503870641,0.24913191361499,0.282000312571428,0.302398679884309
