"name","step","seconds","bytes"
"hc_step_42_481","hc",7605.31,76644
"hc_step_42_497","hc",7484.135,76617
"hc_step_42_468","hc",8524.169,76625
"hc_step_42_476","hc",7924.429,76679
"hc_step_42_184","hc",7900.901,76778
"hc_step_42_176","hc",8019.662,76700
"hc_step_42_171","hc",8707.68,76692
"hc_step_42_175","hc",8234.011,76608
"hc_step_42_499","hc",7858.341,76732
"hc_step_42_166","hc",7889.466,76760
"hc_step_42_162","hc",7985.318,76721
"hc_step_42_25","hc",7980.56,76617
"hc_step_42_479","hc",8363.596,76651
"hc_step_42_435","hc",7904.032,76633
"hc_step_42_16","hc",7942.762,76560
"hc_step_42_10","hc",7995.613,76547
"hc_step_42_441","hc",7865.757,76601
"hc_step_42_448","hc",7821.628,76743
"hc_step_42_485","hc",8399.052,76624
"hc_step_42_19","hc",8001.76,76550
"hc_step_42_18","hc",8069.783,76505
"hc_step_42_410","hc",7940.589,76743
"hc_step_42_48","hc",8012.714,76466
"hc_step_42_151","hc",8481.931,76708
"hc_step_42_418","hc",7886.028,76663
"hc_step_42_29","hc",8329.34,76548
"hc_step_42_173","hc",8849.517,76652
"hc_step_42_469","hc",8920.591,76706
"hc_step_42_495","hc",8483.773,76780
"hc_step_42_169","hc",8360.155,76739
"hc_step_42_439","hc",8256.061,76683
"hc_step_42_430","hc",8382.554,76706
"hc_step_42_411","hc",8152.381,76685
"hc_step_42_40","hc",8290.458,76609
"hc_step_42_431","hc",8465.664,76742
"hc_step_42_39","hc",8128.822,76504
"hc_step_42_436","hc",8452.838,76659
"hc_step_42_51","hc",8020.843,76562
"hc_step_42_174","hc",9158.411,76652
"hc_step_42_165","hc",8731.712,76675
"hc_step_42_488","hc",8964.165,76598
"hc_step_42_45","hc",8498.129,76524
"hc_step_42_416","hc",8372.24,76684
"hc_step_42_163","hc",8806.374,76705
"hc_step_42_489","hc",8979.908,76639
"hc_step_42_414","hc",8505.613,76755
"hc_step_42_26","hc",8864.017,76479
"hc_step_42_189","hc",9149.624,76625
"hc_step_42_492","hc",9006.606,76754
"hc_step_42_428","hc",8283.983,76656
"hc_step_42_422","hc",8430.343,76728
"hc_step_42_21","hc",9037.312,76511
"hc_step_42_37","hc",8702.578,76563
"hc_step_42_63","hc",8619.219,76380
"hc_step_42_447","hc",8913.991,76672
"hc_step_42_157","hc",9358.711,76653
"hc_step_42_493","hc",9384.323,76683
"hc_step_42_66","hc",8780.588,76533
"hc_step_42_409","hc",5816.836,76660
"hc_step_42_434","hc",9346.289,76709
"hc_step_42_494","hc",9630.993,76670
"hc_step_42_168","hc",9521.096,76621
"hc_step_42_445","hc",9303.748,76618
"hc_step_42_161","hc",9648.946,76647
"hc_step_42_433","hc",9494.875,76721
"hc_step_42_480","hc",9931.575,76722
"hc_step_42_478","hc",10014.627,76696
"hc_step_42_419","hc",9217.755,76663
"hc_step_42_30","hc",9386.087,76556
"hc_step_42_475","hc",10056.136,76637
"hc_step_42_56","hc",9031.465,76550
"hc_step_42_60","hc",9247.799,76509
"hc_step_42_47","hc",9499.282,76535
"hc_step_42_172","hc",10263.517,76762
"hc_step_42_498","hc",9845.923,76679
"hc_step_42_17","hc",9631.121,76525
"hc_step_42_167","hc",9775.635,76731
"hc_step_42_58","hc",9124.965,76535
"hc_step_42_154","hc",9957.925,76662
"hc_step_42_424","hc",9390.012,76689
"hc_step_42_70","hc",5574.982,76452
"hc_step_42_177","hc",10480.006,76630
"hc_step_42_487","hc",10391.461,76634
"hc_step_42_49","hc",9888.54,76569
"hc_step_42_438","hc",10010.281,76770
"hc_step_42_62","hc",9714.46,76565
"hc_step_42_36","hc",9887.997,76542
"hc_step_42_11","hc",10183.63,76463
"hc_step_42_64","hc",9744.08,76577
"hc_step_42_82","hc",9721.065,76493
"hc_step_42_432","hc",10311.509,76639
"hc_step_42_61","hc",10075.953,76467
"hc_step_42_52","hc",9958.5,76522
"hc_step_42_54","hc",10019.594,76447
"hc_step_42_13","hc",10644.707,76502
"hc_step_42_421","hc",10280.778,76753
"hc_step_42_437","hc",10951.716,76666
"hc_step_42_425","hc",10581.37,76716
"hc_step_42_87","hc",8906.691,76632
"hc_step_42_88","hc",8945.59,76495
"hc_step_42_86","hc",9109.437,76561
"hc_step_42_89","hc",8977.527,76480
"hc_step_42_407","hc",9064.265,76611
"hc_step_42_417","hc",11261.824,76745
"hc_step_42_38","hc",11333.449,76496
"hc_step_42_400","hc",9589.226,76686
"hc_step_42_402","hc",9583.003,76679
"hc_step_42_406","hc",9494.259,76700
"hc_step_42_403","hc",9770.136,76707
"hc_step_42_404","hc",9809.917,76655
"hc_step_42_408","hc",9719.277,76615
"hc_step_42_405","hc",10044.041,76657
"hc_step_42_71","hc",7555.86,76564
"hc_step_42_303","hc",3914.412,76562
"hc_step_42_378","hc",5732.305,76650
"hc_step_42_72","hc",7416.283,76507
"hc_step_42_94","hc",6828.81,76540
"hc_step_42_74","hc",7209.19,76534
"hc_step_42_98","hc",6934.607,76523
"hc_step_42_318","hc",5150.54,76657
"hc_step_42_77","hc",7635.373,76454
"hc_step_42_397","hc",6137.115,76639
"hc_step_42_342","hc",5600.594,76669
"hc_step_42_78","hc",7949.147,76446
"hc_step_42_73","hc",8146.499,76485
"hc_step_42_350","hc",7634.789,76689
"hc_step_42_75","hc",8159.965,76616
"hc_step_42_329","hc",5648.471,76587
"hc_step_42_351","hc",7678.281,76684
"hc_step_42_364","hc",7358.883,76613
"hc_step_42_76","hc",8271.406,76575
"hc_step_42_93","hc",8218.394,76592
"hc_step_42_383","hc",7086.979,76681
"hc_step_42_360","hc",7582.316,76610
"hc_step_42_355","hc",7745.407,76626
"hc_step_42_304","hc",5642.632,76639
"hc_step_42_368","hc",7488.486,76631
"hc_step_42_95","hc",8262.481,76472
"hc_step_42_398","hc",7153.43,76756
"hc_step_42_372","hc",7743.172,76683
"hc_step_42_79","hc",8774.21,76570
"hc_step_42_97","hc",8577.599,76530
"hc_step_42_341","hc",6841.758,76662
"hc_step_42_366","hc",8114.313,76593
"hc_step_42_331","hc",7421.776,76709
"hc_step_42_374","hc",7958.451,76638
"hc_step_42_334","hc",7375.247,76646
"hc_step_42_96","hc",8750.162,76448
"hc_step_42_345","hc",6876.29,76597
"hc_step_42_394","hc",7648.908,76764
"hc_step_42_370","hc",8133.796,76656
"hc_step_42_357","hc",8412.449,76793
"hc_step_42_379","hc",7957.12,76644
"hc_step_42_373","hc",8115.634,76666
"hc_step_42_399","hc",7639.495,76620
"hc_step_42_377","hc",8139.814,76693
"hc_step_42_376","hc",8190.671,76686
"hc_step_42_352","hc",8716.617,76699
"hc_step_42_384","hc",8041.548,76737
"hc_step_42_356","hc",8682.56,76689
"hc_step_42_380","hc",8180.114,76669
"hc_step_42_392","hc",7964.038,76630
"hc_step_42_359","hc",8655.878,76723
"hc_step_42_393","hc",7977.952,76634
"hc_step_42_344","hc",7257.449,76628
"hc_step_42_363","hc",8669.658,76599
"hc_step_42_395","hc",7997.444,76689
"hc_step_42_358","hc",8777.383,76745
"hc_step_42_361","hc",8717.31,76714
"hc_step_42_321","hc",7188.334,76722
"hc_step_42_367","hc",8667.999,76699
"hc_step_42_335","hc",7992.584,76674
"hc_step_42_386","hc",8380.853,76596
"hc_step_42_339","hc",7802.553,76683
"hc_step_42_337","hc",7922.997,76677
"hc_step_42_387","hc",8431.71,76710
"hc_step_42_313","hc",7428.837,76720
"hc_step_42_317","hc",7440.099,76713
"hc_step_42_327","hc",7358.168,76685
"hc_step_42_343","hc",7716.989,76712
"hc_step_42_369","hc",8923.933,76699
"hc_step_42_326","hc",7431.316,76639
"hc_step_42_385","hc",8650.619,76740
"hc_step_42_314","hc",7579.935,76702
"hc_step_42_347","hc",7693.089,76669
"hc_step_42_340","hc",8072.872,76653
"hc_step_42_348","hc",7780.267,76694
"hc_step_42_346","hc",7856.23,76720
"hc_step_42_322","hc",7669.858,76613
"hc_step_42_328","hc",7670.827,76729
"hc_step_42_309","hc",7325.882,76672
"hc_step_42_389","hc",8896.053,76616
"hc_step_42_396","hc",8777.809,76742
"hc_step_42_308","hc",7485.196,76592
"hc_step_42_390","hc",8988.415,76656
"hc_step_42_300","hc",7934.649,76655
"hc_step_42_336","hc",8695.23,76632
"hc_step_42_375","hc",9416.591,76667
"hc_step_42_349","hc",8238.292,76596
"hc_step_42_316","hc",8358.634,76708
"hc_step_42_338","hc",8973.083,76743
"hc_step_42_388","hc",9611.891,76653
"hc_step_42_325","hc",9054.837,76620
"hc_step_42_307","hc",9165.398,76672
"summary","summary",16.247,34788442
